name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
bangladesh,8/21/2018,91.5,80.2,84.2,108.4,86.2,95.3,78.3,82.9,0.103,100,37.5,rain,0,0,24.8,15,133.1,1001.5,87.8,2.6,151.7,13.3,6,,2018-08-21T05:36:04,2018-08-21T18:26:50,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,8/22/2018,90.4,80.1,85.1,107.2,87,97.4,78.7,81.6,0.04,100,25,rain,0,0,22.6,12.1,140.4,1001,83.9,2.7,183.4,15.7,7,,2018-08-22T05:36:26,2018-08-22T18:25:58,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,8/23/2018,88,82.4,84.6,105.5,92.4,97.4,79.4,84.6,0.242,100,83.33,rain,0,0,16.8,11.4,143.5,1000.8,89.6,2.6,150.9,13.1,6,,2018-08-23T05:36:48,2018-08-23T18:25:05,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,8/24/2018,89.8,82,85,105.2,90.9,97,78.6,81.6,0.345,100,79.17,rain,0,0,19.9,11.4,156.5,1001.1,83,2.6,174.9,15.1,8,,2018-08-24T05:37:10,2018-08-24T18:24:11,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,8/25/2018,92.4,80.6,86,108.5,87.1,98,78,77.7,0.258,100,70.83,rain,0,0,20.8,11.4,139.4,1000.2,84,2.6,201,17.3,8,,2018-08-25T05:37:32,2018-08-25T18:23:17,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,8/26/2018,93.2,81,86.6,110.4,88.9,98.8,77.9,76.2,0.056,100,37.5,rain,0,0,22.1,13.9,125.5,999,89.4,2.5,216,18.4,7,,2018-08-26T05:37:53,2018-08-26T18:22:22,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,8/27/2018,89.6,67.9,84.9,102.6,67.9,94.6,76.4,75.6,0.048,100,25,rain,0,0,25.1,15,117.4,1000.8,85.9,2.6,165.2,14.3,7,,2018-08-27T05:38:15,2018-08-27T18:21:26,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,8/28/2018,91.4,82,85.2,107.8,89.5,95.8,77.1,77.2,0.163,100,45.83,rain,0,0,26.2,16.1,124.1,1003,79,2.6,207.7,17.9,8,,2018-08-28T05:38:36,2018-08-28T18:20:30,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,8/29/2018,89.6,82.2,84.5,108.1,89.5,96.2,78.3,81.9,0.095,100,29.17,rain,0,0,23.3,13.9,152,1003.7,78,2.6,161.1,13.8,7,,2018-08-29T05:38:57,2018-08-29T18:19:34,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,8/30/2018,93.2,80.6,85.5,113.6,87.1,97.1,77.8,78.1,0.107,100,62.5,rain,0,0,18.3,12.8,149.6,1001.8,80.3,2.6,156.1,13.5,6,,2018-08-30T05:39:18,2018-08-30T18:18:37,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,8/31/2018,93.2,82.4,86.8,109.3,90.9,98.9,77.7,75.3,0.273,100,50,rain,0,0,18.8,13.9,153.9,1002,74.7,2.6,192.6,16.6,7,,2018-08-31T05:39:38,2018-08-31T18:17:39,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,9/1/2018,93.2,82.4,86.4,107.6,90.9,97,76.6,73.3,0.162,100,58.33,rain,0,0,25.5,18.3,154.7,1003.5,88.2,2.6,180.2,15.4,7,,2018-09-01T05:39:59,2018-09-01T18:16:41,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,9/2/2018,88.2,78.8,83,103.1,78.8,92,77.4,83.5,0.297,100,83.33,rain,0,0,22.6,13.9,139.9,1004.1,90.7,2.6,130.1,11.2,5,,2018-09-02T05:40:19,2018-09-02T18:15:42,0.74,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,9/3/2018,91.4,81.9,85.4,118.3,89.5,98,78.5,80.3,0.13,100,54.17,rain,0,0,19.2,11.4,152.7,1003.4,83.1,2.6,176.4,15.1,6,,2018-09-03T05:40:39,2018-09-03T18:14:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/4/2018,93.2,80.6,85,110.4,87.1,96.2,78,80.1,0.337,100,70.83,rain,0,0,16.3,9.2,131.5,1002.7,84.8,2.7,187.9,16.2,7,,2018-09-04T05:40:59,2018-09-04T18:13:44,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/5/2018,93.2,80.6,86,107.6,86.2,95.9,76.3,73.7,0.016,100,16.67,rain,0,0,21.7,16.1,127.5,1001.1,76.4,2.7,216.8,18.7,7,,2018-09-05T05:41:19,2018-09-05T18:12:45,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/6/2018,91.4,79.8,85.1,100.5,79.8,92.6,74.5,71.3,0.233,100,41.67,rain,0,0,33.6,20.8,128,1002.3,62.7,2.6,229.7,19.8,7,,2018-09-06T05:41:39,2018-09-06T18:11:45,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/7/2018,89.6,80.4,84.6,105.2,86.2,94.6,76.7,77.7,0.225,100,50,rain,0,0,28,138.2,126.8,1005.6,77.3,2.5,192.1,16.6,7,,2018-09-07T05:41:59,2018-09-07T18:10:44,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/8/2018,93.6,81.2,86.4,105.1,88.9,95.8,75.5,71.1,0.028,100,20.83,rain,0,0,16.8,11.4,177,1006.3,68.1,2.6,200.6,17.2,7,,2018-09-08T05:42:18,2018-09-08T18:09:43,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,9/9/2018,95,80.6,87.1,107.8,86.2,97.1,76,70.7,0.012,100,12.5,rain,0,0,15.4,13.9,210.9,1006.9,66.4,2.6,208,18,8,,2018-09-09T05:42:38,2018-09-09T18:08:43,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,9/10/2018,93.2,82.3,86.4,107.6,90.9,97,76.6,73.6,0.228,100,58.33,rain,0,0,16.8,11.4,197.4,1009.3,86.7,2.6,124.3,10.6,6,,2018-09-10T05:42:58,2018-09-10T18:07:41,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/11/2018,95,82,85.3,107.4,88.3,94.9,76.3,75.4,0.332,100,66.67,rain,0,0,17.4,11.4,204.1,1008.3,88.8,2.6,181,15.7,6,,2018-09-11T05:43:17,2018-09-11T18:06:40,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/12/2018,95,80.6,85.3,110,87.1,96.1,77.5,78.3,0.498,100,62.5,rain,0,0,28.9,13.9,195.2,1005.7,89.1,2.6,164.1,14.2,7,,2018-09-12T05:43:36,2018-09-12T18:05:38,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/13/2018,86,75.2,81.9,100.5,75.2,89.8,77.6,87.1,0.217,100,41.67,rain,0,0,16.3,17.2,133.7,1005.3,91.2,2.3,153.9,13.3,6,,2018-09-13T05:43:56,2018-09-13T18:04:37,0.11,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/14/2018,92.1,80.6,84.3,108.1,87.1,94.9,77.7,80.9,0.337,100,75,rain,0,0,13,19.2,160.5,1006.3,89.3,2.6,159,13.7,7,,2018-09-14T05:44:15,2018-09-14T18:03:35,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,9/15/2018,95,79.8,86.3,113.6,79.8,96.4,76.8,74.4,0.186,100,45.83,rain,0,0,10.5,11.4,45.2,1006.5,76.3,2.5,230.4,19.9,8,,2018-09-15T05:44:35,2018-09-15T18:02:33,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/16/2018,95,82.3,87.2,106.1,89.3,96.2,74.8,67.9,0.02,100,20.83,rain,0,0,11.9,9.2,312.7,1004.8,69.2,2.6,229.5,19.7,8,,2018-09-16T05:44:54,2018-09-16T18:01:30,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/17/2018,96.7,82.2,88.5,107.3,89.3,98.8,75.7,67.7,0.004,100,4.17,rain,0,0,12.5,9.2,306.7,1002.8,34,2.7,243.7,21,8,,2018-09-17T05:45:14,2018-09-17T18:00:28,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,9/18/2018,98.5,82.3,88.6,114.5,90.6,99.3,76,68.2,0.012,100,12.5,rain,0,0,10.7,11.4,313.6,1002.9,40.3,2.6,240.8,20.7,9,,2018-09-18T05:45:33,2018-09-18T17:59:26,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,9/19/2018,97.4,84,89.9,115.3,96,103.9,77.9,69.2,0.366,100,29.17,rain,0,0,15.4,10.3,40.3,1003.1,60.4,2.6,215.4,18.6,9,,2018-09-19T05:45:53,2018-09-19T17:58:24,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/20/2018,93.3,77,85.2,107.6,77,94.4,76.7,77.1,0.73,100,66.67,rain,0,0,30,13.9,92.4,1005.9,92.9,2.5,182.4,15.8,7,,2018-09-20T05:46:12,2018-09-20T17:57:21,0.34,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
bangladesh,9/21/2018,89.6,77.8,82.7,98.4,77.8,87.3,73.9,75.7,0.028,100,25,rain,0,0,32,21.9,135.9,1010.1,62.2,2.6,171,14.7,8,,2018-09-21T05:46:32,2018-09-21T17:56:19,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/22/2018,91.4,78.8,83.8,105.1,78.8,91.1,75.5,76.9,0,0,0,,0,0,11.6,9.2,161.4,1012.5,71.4,2.5,176.9,15.4,6,,2018-09-22T05:46:52,2018-09-22T17:55:17,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41922099999"
bangladesh,9/23/2018,93.2,80.6,86.4,105.1,86.2,96.3,76.3,73,0.012,100,8.33,rain,0,0,13.4,8.1,260.9,1011.3,50.4,2.6,222.5,19.3,8,,2018-09-23T05:47:12,2018-09-23T17:54:15,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/24/2018,93.2,80.4,86.9,107.8,86.2,97.3,76.2,71.3,0.02,100,16.67,rain,0,0,15.7,9.2,236.8,1009.1,63.9,2.6,210.3,18.2,8,,2018-09-24T05:47:32,2018-09-24T17:53:13,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,9/25/2018,93.2,82.5,86.4,109.4,92.7,98.8,78.1,77.1,0.485,100,54.17,rain,0,0,15.9,11.4,218.5,1007.5,82.8,2.6,164.6,14.3,6,,2018-09-25T05:47:52,2018-09-25T17:52:11,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/26/2018,92.1,82.4,86.3,105.4,89.5,96.8,76.6,73.9,0.175,100,45.83,rain,0,0,14.8,11.4,218.4,1007.4,85.9,2.6,180.3,15.5,7,,2018-09-26T05:48:12,2018-09-26T17:51:09,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/27/2018,93.2,80.2,83.5,113.6,85.4,93.5,77.8,83.3,0.143,100,45.83,rain,0,0,13,10.3,201,1008.1,89.4,2.4,178.6,15.5,6,,2018-09-27T05:48:33,2018-09-27T17:50:07,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/28/2018,95.1,80.4,86.9,112.9,86.2,97.7,77,74.1,0.028,100,20.83,rain,0,0,10.5,5.8,154.7,1008.4,64.4,2.3,223.3,19.3,7,,2018-09-28T05:48:53,2018-09-28T17:49:06,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,9/29/2018,95,82.4,87.5,110.9,90.9,100.2,78,74.7,0.02,100,16.67,rain,0,0,11.9,9.2,230.3,1008.2,62.5,2.3,226.8,19.5,8,,2018-09-29T05:49:14,2018-09-29T17:48:05,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,9/30/2018,96.8,83,88.8,108.3,94.2,100.1,76.3,68.4,0.012,100,12.5,rain,0,0,13.2,8.1,245.9,1007.7,32.3,2.4,221.2,19.2,7,,2018-09-30T05:49:35,2018-09-30T17:47:04,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,10/1/2018,96.8,82.2,88.2,107.6,87.2,96.6,73.5,63.8,0,0,0,,0,0,11.9,9.2,277.7,1008.4,15.6,2.6,245.6,21.3,8,,2018-10-01T05:49:56,2018-10-01T17:46:04,0.72,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,10/2/2018,96.8,76.8,87.4,105.4,76.8,93.3,71.7,61.5,0,0,0,,0,0,13.6,6.9,260.7,1009.1,17.2,2.5,242.7,21,8,,2018-10-02T05:50:18,2018-10-02T17:45:03,0.75,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,10/3/2018,96.8,81,88.2,107.5,87,96.8,74.2,64.9,0,0,0,,0,0,11.9,11.4,232.1,1008.9,48.2,2.5,211.3,18.2,8,,2018-10-03T05:50:40,2018-10-03T17:44:04,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,10/4/2018,91.4,80.5,84.5,105.1,85.3,92.1,74.6,72.7,0.004,100,4.17,rain,0,0,9.6,11.4,91.8,1009.8,47,2.5,213.3,18.6,7,,2018-10-04T05:51:02,2018-10-04T17:43:04,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,10/5/2018,95,80.5,85.2,107.8,85.8,93.3,74.9,72.6,0.032,100,20.83,rain,0,0,9.6,6.9,104.3,1010.3,77.9,2.2,221.8,19.3,8,,2018-10-05T05:51:24,2018-10-05T17:42:05,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,10/6/2018,91.4,78.8,84.7,105.1,78.8,91.2,73.5,70,0.056,100,29.17,rain,0,0,12.5,5.8,101.2,1010.1,60.5,2.5,216,18.6,7,,2018-10-06T05:51:47,2018-10-06T17:41:06,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,10/7/2018,95,77.2,85.3,105.2,77.2,91,73.3,69.3,0.008,100,8.33,rain,0,0,10.7,6.9,308.4,1009.7,53.2,2.6,223.4,19.5,8,,2018-10-07T05:52:10,2018-10-07T17:40:08,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,10/8/2018,95,78,85.6,100.5,78,89.6,70.9,64.2,0,0,0,,0,0,11.6,8.1,356.2,1009.4,47,2.5,230.1,20,8,,2018-10-08T05:52:33,2018-10-08T17:39:10,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,10/9/2018,91.4,78.8,84,100.5,78.8,90.1,74,73.2,0.008,100,8.33,rain,0,0,15.4,9.2,130.3,1009.5,63.7,2.3,192.1,16.5,7,,2018-10-09T05:52:57,2018-10-09T17:38:13,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VGHS,41922099999"
bangladesh,10/10/2018,82.5,76.8,79.2,89.7,76.8,81,73.4,82.7,0.269,100,66.67,rain,0,0,18.6,10.3,101,1010.2,91.6,2.5,91.7,7.9,4,,2018-10-10T05:53:21,2018-10-10T17:37:16,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,10/11/2018,80.6,76.2,77.8,85.3,76.2,78.3,73,85.3,1.299,100,79.17,rain,0,0,19,15,107.9,1011,92.2,2.5,33.7,2.9,2,,2018-10-11T05:53:45,2018-10-11T17:36:20,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,10/12/2018,78.9,75.2,77.1,78.9,75.2,77.1,73.2,87.9,0.649,100,87.5,rain,0,0,16.8,9.2,93.7,1011.6,94.5,2.4,65.4,5.7,4,,2018-10-12T05:54:10,2018-10-12T17:35:25,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,10/13/2018,80.6,74.8,76.8,85.3,74.8,77.2,73.2,88.9,1.242,100,75,rain,0,0,18.8,13.9,97.8,1010.4,96.2,2.4,28.9,2.5,2,,2018-10-13T05:54:35,2018-10-13T17:34:30,0.13,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,10/14/2018,86,73,78.3,93.5,73,80.4,71.4,80,0.068,100,33.33,rain,0,0,15.2,9.2,316.8,1010.4,74.4,2.5,159.2,13.6,6,,2018-10-14T05:55:01,2018-10-14T17:33:35,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,10/15/2018,89.7,72.8,81.1,102.6,72.8,84.7,72.5,76.3,0.008,100,4.17,rain,0,0,13.9,6.9,191.9,1012.3,30.3,2.3,194,16.8,7,,2018-10-15T05:55:26,2018-10-15T17:32:42,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,10/16/2018,90,73.5,81.5,94.9,73.5,83.5,70.2,70.6,0,0,0,,0,0,10.3,6.9,70.4,1012.3,45.9,2.3,220.4,18.8,8,,2018-10-16T05:55:53,2018-10-16T17:31:49,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,10/17/2018,89.6,73.2,81.1,91.5,73.2,82.1,66.8,63.5,0,0,0,,0,0,9.8,6.9,25.1,1011.1,28,2.5,222,19.1,8,,2018-10-17T05:56:20,2018-10-17T17:30:57,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,10/18/2018,91.4,74.6,81.7,95.9,74.6,83.4,69.5,68.5,0.008,100,8.33,rain,0,0,11.4,8.1,178.3,1010.5,41.8,2,200.9,17.3,7,,2018-10-18T05:56:47,2018-10-18T17:30:05,0.29,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,10/19/2018,91.8,74.7,82.4,97.8,74.7,85.7,71,70.4,0.012,100,12.5,rain,0,0,11.6,5.8,128.5,1011.4,33.5,2,207.7,17.8,7,,2018-10-19T05:57:14,2018-10-19T17:29:15,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,10/20/2018,91.4,75.2,82.7,100.5,75.2,86.9,72.5,72.5,0,0,0,,0,0,8.9,6.9,100.9,1012.6,20.9,1.8,207.9,17.9,7,,2018-10-20T05:57:43,2018-10-20T17:28:25,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,10/21/2018,90.4,73.5,82.3,95.9,73.5,85.2,71,70.5,0,0,0,,0,0,11.6,8.1,9.7,1012.5,10.5,2.3,218.1,18.9,8,,2018-10-21T05:58:11,2018-10-21T17:27:36,0.39,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
